Author,Study_Ref,Study_DOI,Exposure,Outcome,Instrument,Reported_Measure,Coeff_G_X,Coeff_G_X_SE,Coeff_G_Y,Coeff_G_Y_SE
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs57204268,OR,0.0114,0.002,0.0000,0.0138
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs57349798,OR,0.0093,0.0014,‐0.0462,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs57352738,OR,‐0.0152,0.0017,‐0.0002,0.0123
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs57437407,OR,‐0.0145,0.0023,‐0.0140,0.0181
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs575113,OR,0.0133,0.0015,‐0.0159,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs5754581,OR,‐0.0082,0.0014,0.0127,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs5754753,OR,‐0.0126,0.0016,0.0001,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs5754762,OR,0.0197,0.003,‐0.0235,0.0174
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs57661533,OR,‐0.0114,0.0021,0.0029,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs580652,OR,‐0.0147,0.0024,‐0.0112,0.0135
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs585557,OR,0.0128,0.0018,‐0.0220,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs58779949,OR,0.0110,0.0019,‐0.0319,0.0137
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs58859557,OR,0.0187,0.0028,0.0124,0.0192
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs58921703,OR,0.0109,0.0015,‐0.0045,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs58950082,OR,0.0095,0.0017,‐0.0058,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs58996896,OR,‐0.0094,0.0016,‐0.0071,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs590013,OR,0.0100,0.0015,‐0.0062,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs59300999,OR,‐0.0164,0.0028,0.0078,0.0147
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs59480703,OR,‐0.0123,0.0018,‐0.0235,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs59813324,OR,0.0097,0.0018,‐0.0053,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs59967356,OR,‐0.0127,0.0021,0.0258,0.018
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs60096640,OR,0.0159,0.0023,0.0005,0.0125
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6020560,OR,‐0.0083,0.0014,‐0.0057,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6043521,OR,‐0.0083,0.0014,0.0159,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs60589532,OR,0.0168,0.0028,‐0.0078,0.0188
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6060308,OR,0.0095,0.0016,‐0.0184,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6065080,OR,‐0.0130,0.0015,0.0042,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6065784,OR,0.0110,0.0015,‐0.0012,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs60717745,OR,‐0.0118,0.0019,0.0148,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs60726488,OR,‐0.0090,0.0016,0.0002,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6091570,OR,0.0081,0.0015,‐0.0086,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61104616,OR,‐0.0172,0.0014,‐0.0007,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6123924,OR,0.0129,0.0019,‐0.0348,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs613872,OR,‐0.0163,0.0019,0.0232,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61387839,OR,0.0088,0.0015,‐0.0123,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61527214,OR,0.0110,0.0014,‐0.0121,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61739710,OR,‐0.0099,0.0016,‐0.0133,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61748951,OR,‐0.0273,0.0048,‐0.0138,0.0458
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61755388,OR,0.0125,0.0017,‐0.0005,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61757207,OR,0.0359,0.0063,0.0794,0.0445
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61798586,OR,‐0.0112,0.002,0.0160,0.0141
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61853335,OR,‐0.0109,0.0018,‐0.0084,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61958175,OR,‐0.0198,0.0034,0.0285,0.0299
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs61997667,OR,‐0.0144,0.002,0.0074,0.0135
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62007304,OR,0.0264,0.0047,‐0.0001,0.0457
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62018216,OR,0.0113,0.0019,0.0087,0.0137
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62051146,OR,‐0.0134,0.0022,0.0248,0.0139
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62090515,OR,‐0.0090,0.0015,0.0059,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62092949,OR,‐0.0087,0.0014,‐0.0132,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62103198,OR,‐0.0147,0.0025,0.0077,0.0208
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62109862,OR,0.0136,0.002,0.0155,0.0129
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62142891,OR,0.0108,0.0016,0.0029,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62155350,OR,0.0338,0.0053,‐0.0257,0.0431
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62155770,OR,‐0.0196,0.0032,0.0468,0.027
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62155873,OR,‐0.0151,0.0021,‐0.0192,0.0158
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62174974,OR,‐0.0105,0.0018,0.0115,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62177359,OR,‐0.0275,0.0038,0.0148,0.03
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62179650,OR,0.0112,0.0016,0.0055,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62182994,OR,0.0137,0.0015,‐0.0077,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62190914,OR,0.0089,0.0015,‐0.0062,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62194170,OR,0.0111,0.0017,‐0.0125,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs622169,OR,0.0086,0.0014,‐0.0114,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62247449,OR,0.0114,0.0014,‐0.0062,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62252819,OR,‐0.0094,0.0017,‐0.0032,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62256284,OR,0.0111,0.0017,0.0079,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62260764,OR,‐0.0132,0.0016,‐0.0168,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62262671,OR,0.0213,0.002,‐0.0199,0.0156
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62340636,OR,0.0103,0.0014,‐0.0043,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62370510,OR,‐0.0109,0.0019,‐0.0070,0.0133
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62379838,OR,0.0121,0.0015,‐0.0192,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62409395,OR,0.0101,0.0018,‐0.0111,0.0167
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62420387,OR,‐0.0184,0.0027,0.0316,0.0204
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62506074,OR,0.0091,0.0015,0.0058,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs62506104,OR,‐0.0098,0.0018,0.0124,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs628993,OR,0.0128,0.0023,‐0.0068,0.0145
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs631287,OR,0.0084,0.0014,‐0.0255,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs633279,OR,‐0.0089,0.0015,‐0.0061,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs635754,OR,0.0119,0.0014,‐0.0004,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6428587,OR,0.0084,0.0015,‐0.0039,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6435326,OR,‐0.0091,0.0014,‐0.0057,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6442126,OR,‐0.0121,0.0015,0.0301,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6445633,OR,0.0088,0.0015,‐0.0003,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6449503,OR,0.0185,0.0014,0.0042,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6450476,OR,‐0.0116,0.0015,0.0075,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6452793,OR,0.0175,0.0017,‐0.0176,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6461536,OR,0.0088,0.0015,0.0054,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6469654,OR,‐0.0103,0.0017,‐0.0092,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6472208,OR,‐0.0091,0.0014,0.0039,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6480234,OR,‐0.0084,0.0014,0.0043,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs648044,OR,0.0083,0.0015,0.0155,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6490618,OR,0.0088,0.0015,‐0.0020,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6493265,OR,‐0.0122,0.0014,0.0137,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6493275,OR,0.0131,0.0017,0.0108,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6503409,OR,0.0087,0.0015,0.0047,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6534338,OR,0.0103,0.0015,‐0.0153,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6543810,OR,0.0082,0.0015,0.0137,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6557171,OR,‐0.0155,0.0015,‐0.0031,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6567288,OR,‐0.0079,0.0014,0.0047,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6569077,OR,0.0118,0.0014,‐0.0033,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6573552,OR,‐0.0090,0.0014,0.0031,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6573559,OR,0.0105,0.0015,0.0105,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs660001,OR,‐0.0164,0.0017,0.0210,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs663251,OR,0.0081,0.0015,0.0064,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs66482320,OR,0.0124,0.0022,0.0104,0.0149
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs66568921,OR,‐0.0181,0.0015,0.0078,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs66671632,OR,‐0.0133,0.0021,0.0084,0.0133
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs66721975,OR,‐0.0087,0.0015,0.0008,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6672986,OR,0.0094,0.0014,0.0020,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6689641,OR,0.0078,0.0014,‐0.0002,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6690195,OR,‐0.0113,0.0014,0.0110,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6695132,OR,0.0097,0.0017,‐0.0148,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6696068,OR,‐0.0088,0.0014,0.0036,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6697584,OR,‐0.0126,0.0017,0.0258,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6704768,OR,‐0.0116,0.0014,0.0237,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6706275,OR,0.0083,0.0015,‐0.0075,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6711399,OR,‐0.0107,0.0019,0.0175,0.0114
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6715321,OR,‐0.0097,0.0014,0.0099,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6715849,OR,‐0.0122,0.0014,0.0021,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6720515,OR,0.0103,0.0017,‐0.0042,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs67224963,OR,0.0113,0.0017,‐0.0037,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6729612,OR,0.0092,0.0015,0.0056,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6731373,OR,‐0.0115,0.0015,‐0.0103,0.0113
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6736025,OR,0.0079,0.0014,‐0.0164,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6738860,OR,‐0.0088,0.0014,0.0040,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6743032,OR,‐0.0165,0.0024,‐0.0253,0.018
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6744040,OR,‐0.0080,0.0014,0.0074,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs67456868,OR,0.0119,0.0018,‐0.0031,0.0132
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6752228,OR,‐0.0080,0.0014,‐0.0016,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6757087,OR,‐0.0085,0.0014,0.0024,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6760887,OR,0.0155,0.0022,‐0.0152,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs67661275,OR,0.0134,0.0025,‐0.0104,0.0177
